collapsed	1
collateral	1
collect	1
collection	1
collection.the	1
collins	1
collision	1
collomb	1
cologne	2
colonel	1
colorful	1
column	2
columninsurance	1
com	1
combative	1
combination	2
combine	1
combined	3
combing	1
combis	3
come	12
comes	1
comfort	2
comfortable	2
comfortable.the	1
coming	9
comipar	2
commanding	1
commemorating	1
commemoration	1
commencing	1
comment	29
comment.a	1
comment.both	1
comment.but	1
comment.cgv	1
comment.generale	1
comment.in	1
comment.pressed	1
comment.the	1
comments	7
commerce	3
commercial	7
commerciality	1
commerical	1
commission	14
commissioner	2
commitment	3
committed	3
committed.among	1
committee	5
commodities	1
commodity	1
common	7
communal	1
communication	2
communication.eurotunnel	1
communications	8
communist	5
communists	1
community	2
compagnie	10
companies	48
companies.french	1
companies.in	1
companies.last	1
companies.the	1
companies.u.s	1
company	125
company.in	1
company.saint	1
company.the	3
comparable	5
compared	32
comparisons	1
compensate	2
compensated	1
compensation	4
compensation.some	1
compete	6
competed	1
competition	6
competitive	7
competitiveness.the	1
competitors	6
complained	1
complaining	1
complaint	2
complemented	1
complete	6
completed	6
completely	3
completing	1
completion	1
complex	1
complexity	1
component	2
components	3
composed	1
comprised	1
comprising	2
computer	1
computing	1
conc	1
concealed	2
conceded	1
concentration	1
concern	5
concerned	4
concerning	2
concerns	11
concession	2
conciliatory	1
concluded	3
conclusion	1
conclusion.earlier	1
condensate	1
conditions	12
conducted	2
conducting	1
conference	40
conference.suez	2
conference.the	1
confidence	10
confident	7
confidentiality	2
confirm	5
confirmation	1
confirmed	13
confirming	1
confirms	1
conflict.while	1
confused	1
confusion	1
conglomerate	6
congo	1
congress	6
connected	1
connection	1
connections	2
consecutive	2
consecutively	1
conseils	1
consensus	2
consequences	1
consequent	1
consequential	2
conservative	9
conservatives	4
consider	5
consideration	3
consideration.the	1
considered	7
considered.lagardere	1
considering	4
considers	1
consisted	1
consolidate	1
consolidated	4
consolidating	1
consolidation	3
consortium	13
constant	2
constantly	1
constitution	1
construcciones	1
construction	8
construction.business	1
consultant	2
consultations	1
consumer	14
consumers	2
consumption	4
contact	3
contacted	1
contacts	1
contained	3
content	1
contention	1
continental	1
contingency	1
contingent.eurowings	1
continual	1
continuation	1
continue	15
continued	7
continuing	6
contract	31
contracting	1
contracts	11
contradiction	1
contradictory	1
contrary	4
contrast	2
contravened	2
contribute	1
contribution	2
control	11
controlled	7
controlling	3
controls	7
controversial	2
controversy	1
convenience	2
converge	1
convergence	2
conversions.the	1
converted	2
convicted	1
conviction	1
convince	1
convinced	2
convincing	1
cool	1
cooperate	1
cooperation	6
copper	1
copy	1
cordoba	1
core	5
corell	1
cork	1
corn	1
corner.eight	1
corp	12
corporate	4
correct	1
corrected	1
correcting	1
correction	11
corrects	2
correspondant	1
correspondent	2
correspondents	1
correspondingly	1
corridors	1
corruption	1
cos	2
cost	17
costa	2
costacurta	1
costing	1
costly	1
costs	8
costs.it	1
costs.jolivet	1
could.the	1
couldn't	1
council	9
councillor	2
counsel	1
count	2
countdown	1
counter	5
counterpart	1
countess	1
countries	10
country	19
country.gkn	1
country.the	1
countryside	1
counts	1
county	1
couple	1
coupled	1
coupon	7
courbis	2
course	6
course.the	2
court	33
couture	1
cover	14
covered	5
covering	8
cowen	1
cracked	2
cracking	1
craft	1
crawled	2
create	11
created	6
creating	1
creation	3
creations	2
credibility	2
credit	3
credit.he	1
creditors	1
crespo	1
cricket	1
crime	2
crimes	1
criminal	3
crimininal	1
crippling	1
crisis	2
crisis.opinion	1
critical	2
criticise	1
criticised	2
critics	1
croat	1
crop	6
cropped	1
crops	1
cross	9
crossing	1
crowd.petar	1
crown	1
crowns	2
crownsone	1
crucial	6
crude	1
cruising	1
crushed	1
crushings	2
cruz.udinese	1
csa	1
csf	69
csf.a	1
csf.firm	2
csf.industrial	1
csf.the	2
csf.thomson	1
csu	1
ctry	1
ctsa	3
ctx	1
cuba	1
cubic	5
cultural	1
culture	1
cup	20
cup.a	1
curbs	4
currencies	5
currency	19
current	18
currently	14
currently.cades	1
curtain.it	1
curve	3
customary	1
customer	1
customers	4
customs	3
cut	11
cut.the	1
cuts	14
cuts.junior	1
cutting	2
cvt	1
cycle	3
cycling	2
cyclist	1
cyprus	1
czech	1
d	1
d'amortissement	1
d'yquem	1
daewoo	6
dahlin	3
dailies	1
daily	17
daily.the	2
daimler	8
daiwa	2
damage	3
damage.the	2
damaged	4
damages	1
danger	2
dangerous	1
dangers	1
danish	1
danone	6
danone.but	1
dasa	2
dassault	9
data	19
data.the	1
date	14
dated	1
daughter	2
david	7
davids	1
dax	15
day	35
day.april	2
day.it	1
day.marc	1
day.there	1
days	17
days.cades	1
ddb	1
dead	1
deadline	3
deaf	3
deal	40
deal.it	1
dealer	9
dealers	12
dealing	3
dealings	1
deals	1
deals.jerome	1
death	2
debate	2
debt	11
decades	1
december	16
decency	1
decent	1
decide	10
decided	13
deciding	5
decimal	1
decision	26
decisions	3
decisive	2
declaration	2
declare	1
declared	8
decline	12
declined	26
declines	4
declining	1
decoder	3
decoders	3
decouple	2
decoupled	1
decoupling	5
decreased	1
decree	3
deeds	1
deep	2
deeply	4
defeat	5
defeat.in	1
defeats	1
defence	64
defence.france	1
defend	3
defendants	1
defender	7
defense	5
defensive	1
deference	1
deferred	1
deficit	7
deficits	1
degree	1
del	1
delahaye	4
delaney	2
delay	1
delaying	6
delays	8
delegates	2
delegations	1
deliberately	4
deliberations	1
delicate	2
delight	1
delighted	1
deliver	4
delivered	1
deliveries	1
delivery	2
delvecchio	1
demagogy	1
demand	14
demand.it	2
demand.the	1
demanded	2
demanding	2
demands	15
demetrio	1
democracy	1
democratic	7
democrats	2
demonstrate	1
demonstration	6
demonstrations	2
demonstrators	2
denant	2
denes	2
denied	7
denies	2
denoms	1
denounce	1
dense	1
dents	1
denying	2
depart	1
departing	2
department	2
departments	1
departments.the	1
departure	1
departures	3
departures.ground	2
depend	1
depended	2
depending	2
depends	4
deployment	2
deportation	1
deposit	1
depress	1
deprive	1
deprived	1
depth	2
deputies.the	1
deputy	1
depuy	5
der	2
derby	1
deregulation	10
derivatives	1
des	93
desailly	2
descendants	1
deschamps	2
described	4
desfosses	1
design	4
designated	1
designed	1
desks	2
desperate	1
despite	17
destabilise	1
destination	2
destinations	1
destined	2
destocking	1
destroyed	2
detailed	4
details	9
details.cegetel	1
details.gec	1
detected	2
detection	1
detention	2
deterioration	1
determination	1
determine	1
determined	2
dette	1
deutsche	9
deutschemark	1
devaluation	1
develop	4
developed	1
developing	4
development	6
developments	2
devleloping	1
devoted	1
dexia	8
dfl1.88	1
dga	1
dhl	6
di	1
dialogue	7
dialogue.the	1
diawara	1
dictates	1
did	28
didier	2
didn't	3
died	3
diehard	1
dieng	1
different	8
difficult	9
difficulties	1
difficulty	3
digbeu	1
digest	1
digit	1
digital	12
dijon	3
diminish	1
dino	1
dior	7
diplomat	2
diplomatic	7
diplomats	4
dipped	2
direct	10
directed	1
direction	5
directly	2
director	15
dirty	1
disadvantage	1
disappeared	1
disappointed	2
disappointment	3
disappointments	3
disarmingly	1
disaster.previously	1
disaster.the	1
disastrous	1
disastrously	1
disbanded	1
disc	1
disciplinary	1
disclose	1
disclosed	3
discounts	3
discovered	1
discovery	1
discreet	1
discreetly	2
discuss	12
discussed	11
discussing	2
discussions	2
disenchantment	1
disgrace	1
disinflation	1
disloyal	1
dismemberment	1
dismissed	4
dismissing	1
disney	1
disneyland	1
dispel	1
disposal	3
dispute	4
dispute.air	1
disputes	3
disrupt	1
disrupted	2
disruption	1
dissolution	2
dissolve	2
distance	1
distance.resisting	1
distillers	6
distills	1
distortionary	1
distribute	4
distributes	3
distribution	14
distributor	3
dived	1
divergence	1
diversify	1
divestment	1
divestments	1
divided	1
dividend	44
dividend.cie	1
dividend.one	1
dividend.saint	1
dividend.suez	1
division	9
division.meloni	1
division.the	1
djetou	1
djorkaeff	8
dkb	1
dmb	1
do.the	1
doctors	39
document	1
documents	1
does	14
doesn't	1
dog	2
dogged	1
dogging	1
doing	2
doldrums.the	1
dollar	34
dollar.currencies	1
dollars	9
dollars.allianz	1
dom	3
domain	1
domestic	25
domiambo	1
doms	1
don	1
doniambo	3
door	1
dope	3
doping	1
doping.the	1
dortmund	1
double	2
doubled	2
doubling	1
doubt	1
doubtful	1
douglas	1
douglas.that	1
doutriaux	2
dow	10
downgraded	2
downside	2
downsizing	1
downward	4
dozens	1
draftsman	1
dragages	2
dragged	2
dragging	1
drained	1
dramatic	2
drawing	1
drawn	2
dream	1
dreams	1
dress	1
drew	1
drilled	1
drink	4
drive	5
driven	1
driver	2
drivers	3
driving	2
drop	10
dropped	9
drug	4
drums	1
drunk	1
dry	1
dst	1
dtp	1
du	3
dual	1
dublin	6
due.but	1
dugarry	2
dugarry.sweden	1
duncan	2
dupont	2
durable	1
durrieu	2
durum	1
dutch	8
dutchman	1
duty	3
dwgr.cn	1
dynamic	1
e	1
eager	1
earlier	30
early	23
earmarked	4
earning	1
earnings	10
earnings.cheaper	1
earnings.despite	1
earnings.meloni	2
ease	3
ease.he	1
eased	1
easier	2
easily	2
east	9
easter	11
eastern	8
easy	2
eaux	80
eaux.and	1
eaux.glassmaker	1
eaux.it	1
eaux.saint	2
eaux.shareholders	1
eaux.the	1
echos	7
economic	31
economie	4
economies	1
economist	9
economists	5
economy	10
economy.currencies	1
economy.higher	3
ecu	3
ecus	1
edern	1
edgar	1
edge	4
edged	3
edging	1
edgy	1
editor	3
ee	1
efes	5
effect	12
effect.sweden	1
effective	5
effectively	2
effects	1
efficient	2
effort	2
efforts	2
egypt	1
eiffel	1
ekovest	1
elaborate	1
elected	6
election	18
election.but	1
election.other	1
elections	1
electoral	1
electric	9
electrical	1
electricite	2
electricity	8
electronic	11
electronics	42
element	4
elements	2
elettronica	2
elf	2
eligible	3
eligible.arthuis	1
eligible.but	1
eliminating	2
elle	1
elsewhere.some	1
elswhere	2
elucidate	1
elysee	3
elysees	1
embargo	1
embarrassed	1
embarrassment	2
embassy	1
embody	1
embroiled	1
emerge	1
emergency	5
emerging	1
emigration	1
emilia	1
emmanuelle	2
empire	1
employed	1
employees	5
employers	1
employing	1
employment	8
employs	2
en	1
enable	6
enables	1
enabling	1
enchaine	1
encircled	1
encounter	3
encountered	2
encouraged	5
end	42
enda	1
endeavours	1
ended	11
energie	1
energy	4
engineer	1
engineering	6
engines	1
england	5
english	2
enjoy	1
enjoyed	1
ennesser	1
enniscorthy	1
enquiries	2
enrico	1
ensure	2
ensuring	1
enter	2
entering	1
enters	1
entire	2
entirely	1
entitled	1
entity	1
entrepose	1
entry	1
entzheim	1
environment	2
environmental	1
envisage	1
envoy	1
equal	2
equation	1
equipment	2
equipment.on	1
equity	13
equivalent	8
era	1
era.allianz	1
era.but	1
eramet	12
erase	1
erected	1
eric	2
erickson	1
eridania	11
eritrea	1
ernest	1
erosion	2
error	2
error.errors	1
erupted	1
esa	1
escape	1
escaped	2
escaping	2
eschew	1
esm	1
espace	3
especially	4
espionage	1
essential	1
essilor	2
establish	1
established	1
establishes	1
establishing	3
estate	1
estimate	3
estimated	9
estimates	4
et	1
ethical	1
etranger	1
eu	5
eugene	1
eureko	6
euro	2
euro.le	1
eurocopter	1
euroleague	2
euroleague.their	1
europe	80
europe.allianz	1
europe.the	2
europe.this	1
european	115
european.air	2
europort	2
eurostar	3
eurotunnel	33
eurowings	1
evacuating	1
evacuation.the	1
evasion	1
eve	2
evening	5
evening.the	1
event	2
events	6
eventually	5
everybody	4
evidence	4
evidently	1
ews	1
ex	4
exacerbate	1
exacerbated	1
exact	2
exactly	1
examination	2
example	6
exceed	3
exceeded	2
exceeding	1
exceeds	2
excellent	6
exception	2
exceptional	22
exceptionals	2
excess	2
excesses	1
excessive	1
exchange	14
excitement	1
exclude	1
excluded	1
excluding	1
exclusive	1
exclusively	3
executive	2
exempt	1
exer	1
exercise	3
exercised	1
exist	2
existence	4
existence.l	1
existing	8
exit	2
exodus	1
expand.any	1
expand.earlier	1
expansion	1
expansion.suez	1
expect	12
expectations	8
expectations.shares	1
expectations.the	1
expected	63
expected.in	1
expecting	2
expects	20
expelled	3
expenditure	1
expense	2
expenses	3
expensive	1
experienced	2
expert	3
experts	4
expires	2
expiring	1
expiry	2
explanation	1
exploded	1
explosive	2
export	6
exported	2
exports	6
exposed	1
express	4
expressed	2
expressing	3
expulsion	1
extend	1
extended	2
extension	1
extensive	1
external	1
extra	8
extracted	1
extracts	1
extraoardinary	1
extraordinary	1
extreme	1
extremely	3
extremist	1
eye	2
eyeing	1
f	1
fabian	1
fabien	2
fabius	1
face	5
faced	5
faces	1
facilities	2
facility	3
facing	1
fact	10
facto	2
factor	1
factoring	3
factory	2
factual	1
fail	1
failed	17
failing	3
failure.the	1
fairly	1
faith	3
faithful	1
falconbridge	1
fall	17
fallacy	1
falling	9
falls	7
falls.nerves	2
false	2
famed	1
families	3
family	4
fanned	1
fans	2
fans.it	1
fantastic	1
fantasy	1
far	22
far.generali	1
fared	1
farkas	1
farm	10
farmers	2
farther	2
fashion	2
fast	2
faster	3
fate	1
father	1
fault	1
favour	4
favourable	11
favourable.he	1
favourable.pipelines	1
favourably	4
favoured	2
favourites	1
favourites.but	1
favours	2
fax	6
fdp	1
fear	2
feared	3
fears	8
february	20
february.but	1
february.eurostar	1
february.lama	1
february.since	1
february.the	1
fed	6
federal	11
federation	2
feebleness.all	1
feed	2
feeders	1
feel	3
feeling	1
feelings.beffa	1
fees	1
feet	6
feline	2
fell	45
fellow	2
felt	2
ferrand.the	1
ferrari	1
festival	1
festivals	1
festivity	1
fete	1
ffr	5
fiat	9
fibre	1
fibres	1
fiction	1
fidelity	2
field	4
fields	2
fifth	2
figaro	10
figaro.le	1
fight	1
fighter	1
fighting	7
fighting.a	1
figure	11
figure.saint	1
figures	34
figures.containers	1
file	1
filed	6
files	3
filing	1
filipacchi	8
filipacchi.the	1
filippachi	5
filippo	1
filled	1
film	2
final	22
finalise	1
finalised	3
finally	4
finals	4
finalthird	1
finance	32
finance.it	1
finances	1
financial	59
finding	3
findings	3
fine	9
fined	1
fines	2
fines.at	1
fining	1
finish	2
finished	6
finishes	1
finmeccanica	1
fiorentina	3
fire.he	1
firefighters	1
firm	29
firmer	4
firming	1
firmness	2
firms	11
fiscal	1
fit	1
fitted	1
fix	2
fixated	1
fixed	14
fixed.the	1
flagging	1
flames	1
flannel	1
flat	3
flaw.but	1
fleeing	1
fleet	1
flexibility	1
flight	7
flights	33
flights.an	1
flirting	2
float	1
floor	9
florence	1
floundering	1
flow	3
flush	1
fly	1
fncr	1
fo	2
focus	4
focused	5
focusing	1
followed	5
followed.net	1
follower	1
following	22
follows	2
fond	1
food	7
foods	2
football	1
footballer	1
footballers	1
force	3
force.the	1
forced	7
forces	4
forcing	1
ford	1
forecast	24
forecasting	1
forecasts	6
forefront	1
foregone	1
foreign	24
forge	1
forgeard	3
forint	1
forints.the	1
form	8
forma	1
formed	2
formula	3
fortnightly	1
fortunate	1
forward	8
fought	4
foul	2
foundation.like	1
founders	1
founding	1
fourth	4
foxtrot	1
fragmented	3
frames	1
framework	2
franc	18
franc.the	1
francaise	2
france	217
france.air	1
france.but	1
france.gec	1
france.june	1
france.management	2
france.no	2
france.saddam	1
france.the	4
france.under	1
francesco	1
franchise	1
franck	4
franco	8
francois	8
francophile	1
francophone	1
francs	238
francs.analysts	1
francs.back	1
francs.he	1
francs.lyonnaise	2
francs.shareholder	1
francs.suez	2
francs.thomson	1
francs.traders	1
francslondon	1
frankfurt	14
frankly	1
fray.by	1
free	5
freedom	1
freely	1
freeze	2
freight	24
freighter	15
french	292
french.the	2
frenchman	2
frenchmen	1
frequencies	1
frequency	1
frere	2
fresh	4
frf	7
friday	77
friday.before	1
friday.canal	1
friday.citroen	2
friday.despite	1
friday.his	1
friday.in	2
friday.it	1
friday.roethlisberger	1
friday.the	4
friday.thursday	1
friday.with	1
friedmann	1
friend	1
friendly	7
friends	2
fringes	1
fron	1
front.fifteen	2
front.the	2
frozen	1
fructose	1
fruits	1
ftc	1
ftse	8
ftse-100	6
fuck	2
fully	5
functions	4
fund	14
fundamental	1
fundamentally	1
fundamentals	7
funding	3
funding.the	1
funding.unions	2
funds	8
fungible	3
further.earlier	1
future	17
futures	25
futures.in	1
gabriel	1
gain	19
gained	1
gainer	3
gains	9
gains.shares	1
galland	3
gallon	1
gamble	1
game	4
games	9
gan	6
gang	1
gangs	1
ganz.sunday	1
gap	2
gap.currencies	3
garage	1
garcion	4
garry	1
gas	9
gather	1
gathering	1
gaulle	4
gaulle.air	1
gaullist	3
gauloises	1
gaumont	1
gauthier	2
gava	2
gave	13
gaymard	2
gaz	1
gaza	1
gdp	4
gdp.thomson	1
gear	1
gearing	2
gec	74
geerts	1
gemini	1
gemplus	1
general	25
generale	41
generales	1
generali	7
generally	1
generate	1
generating	1
generation	1
generations	1
generous	5
generous.otherwise	1
geneva	4
gentle	1
gently	1
genuine	2
george	1
georges	1
gerard	5
gerhard	2
germain	7
german	34
germans	5
germany	22
getting	3
geza	3
ggt	3
giant	4
giants	3
giat	2
gigi	1
gijs	1
gilles	1
ginola	1
gitanes	1
giuseppe	1
given	25
gives	1
giving	5
gkn	4
glass	12
glassmaker	6
gloannec	2
global	6
globex	1
gloom	3
gmbh	2
gmt	41
gmt.foreign	1
gmt.there	1
gmtgold	3
gmtlondon	5
gmtthe	6
goal	5
goal.the	1
goalkeeper	4
goals	1
goalscorer	1
gobain	66
godenrath	1
goes	5
going	19
gold	5
golden	1
gone	1
good	28
goods	9
goodwill	2
gordon	1
gordon.mackenzie@reuters.comjohn	1
got	7
gothaer	1
gouget	1
gov	1
government	117
government.demonstrators	1
governmental	1
governments	2
govett.last	1
gpp	1
grain	6
grand	1
granted	2
grasshopper	1
grassi	1
great	9
greater	7
greatest	2
grebe	2
greece	1
greedy	1
greenlees	1
greens.nor	1
grenfell.analysts	2
grew	4
grey	2
grim	1
groenenboom	6
grolier	1
gross	7
grosser	3
grosz	1
ground	18
grounds	2
grounds.saddam	1
group	139
groupe	16
groupe.the	2
groups	10
grow	3
growers	1
growing	5
growth	37
growth.other	1
gsm	1
gtk	2
gtm	2
guarantee	3
guaranteed	2
guarantor	1
gucci	1
guest	1
guiana	1
guignols	1
guilders	4
guilders.eureko	1
guingamp	2
gulf	1
guns	1
guts	1
guy	2
gyongyi	1
gyrations	1
habit	1
hachette	3
haemorrhaging	1
hailed	1
hair	1
haired	1
half	24
half.the	1
halftime	1
halftime38-33	1
halifax	1
hallier	2
halt	2
halted	1
halve	3
halving	2
hand	2
handed	1
handicap	1
handle	3
handled	1
handling	5
handwritten	1
hang	2
hanover	1
hans	1
happen	9
happened	1
happening	2
happy	1
hard	7
hardened	1
harder	1
harvest	1
harvested	1
harvests	1
hastily	1
haul	1
hauled	1
haute	1
havas	3
having	13
havre	3
head	35
headed	2
header	1
headline	4
headquarters	2
headquarters.citroen	1
heads	1
heal	1
health	16
hear	2
heard	3
heart	1
heavily	2
heavy	10
heavylift	1
hebrew	1
hectares	1
heeled	1
heels.his	1
held	23
helens	1
helicopter	2
heller	2
helm	1
helmut	3
help	6
helped	6
helping	3
helvetia	1
hennessy	2
herald	2
hercules	1
hernan	1
hero	1
heroic	3
herve	3
hervet	1
hesitant	1
hgv	7
hiding	2
high	19
high.geerts	1
higher	33
higher.traders	1
highest	6
highlighted	3
highly	2
highs	2
hike	6
hikes	1
hills	1
hilltop	1
him.the	2
himself.however	1
hinted	1
hints	1
hired	1
historically	1
hit	15
hitting	2
hoare	1
hold	22
holders	2
holders.he	1
holding	29
holding.generale	1
holdings	8
holds	8
holiday	5
hollywood	1
hollywood.the	1
holocaust	8
home	9
homes	1
honduras	1
hong	2
honourable	1
hope	9
hoped	6
hopes	9
hopes.after	1
hoping	1
hospital	17
hospitals	4
hospitals.two	2
hospitals.unions	1
host	4
hostile	3
hostility	1
hot	1
hotel	3
hour	5
hourly	4
hours	8
hours.an	1
hours.la	1
hours.unions	1
house	3
household	1
houses	1
housing	1
hovering	2
howard	1
hsbc	1
http	1
hub	9
hub.in	1
hubert	1
hubs	1
huge	6
hughes	3
human	3
humanity	1
humiliated	1
hundreds	1
hungarian	3
hungary	14
hunters	1
hurt	4
hurting	1
hussein	1
hydrants	2
i'd	1
i'm	3
i've	3
ian	1
ibis	6
idea	6
idea.talk	1
ideas	2
identified	2
identify	1
identity	4
identity.but	1
idrac	3
ignore	1
ignored	1
igor	3
ikpeba	1
ile	1
ill	2
illegal	9
illegalafter	1
illegitimate	1
illness	1
ilog	1
ilpeba	1
image	8
immediate	9
immediately	9
immense	3
immigrant	1
immigrants	3
immigrants.the	1
immigration	5
immigration.the	1
impact	15
impending	1
imperative	1
implement	3
implementation	2
implemented	1
implied	1
implode	3
implying	1
import	1
importance	1
important	11
imports	3
impose	1
imposed	1
impossible	4
impress	1
impressed	1
impression	1
improve	8
improved	1
improvement	5
improving.poliet	1
inability	1
incentives	2
incident	1
incisive	1
include	14
included	11
includes	8
including	28
income	7
income.tyremaker	1
incompatible	1
incorporated	1
increase	22
increase.the	1
increased	10
increased.following	1
increases	1
increasing	4
incredible	1
incumbent	1
independence	1
independent	7
independently	3
index	61
index.dealers	1
index.if	1
index.one	1
index.while	1
indexed	1
indicate	1
indicated	4
indicating	1
indication	1
indicators	2
indicators.magneti	1
indiceslondon	1
indirectly	3
individual	2
individuals	1
individuals.of	1
indonesia	1
indonesia.lafarge	1
indosuez	6
indosuez.beffa	1
industrial	14
industrialised	1
industrials	1
industrie	10
industries	3
industry	23
industry.the	1
ineffective	1
inefficient	2
infantry	1
infections	1
infer	1
infighting	1
inflated	2
inflation	7
inflation.the	1
inflationary	1
inflicted	2
influence	5
info	2
infoinvestment	1
infolea	1
inform	1
informal	1
information	10
informed	1
infostrada	3
infostrada.marco	1
infrastructure	1
inherited	1
initial	8
initially	5
initials	1
initiative	1
injection	1
injections	1
injured	4
injuries	1
injury	5
innocent	1
inquiry	9
ins	4
inside	2
insight	1
insisted	1
inspired	1
install	2
installed	1
installing	1
instance	2
instead	2
institute	4
institutional	2
instruction	1
insulation	1
insulted	1
insults	2
insurance	18
insurer	15
insurers	7
integral	1
integrated	3
integration	2
integration.in	1
intellectuals	1
intelsat	2
intends	1
intense	1
intensify	1
intent	3
intention	3
intentions	1
inter	11
intercat	3
interest.the	1
interested	1
interests	8
interests.a	1
interests.borotra	1
interests.the	2
interferon	1
interim.the	1
interior	1
intermediate	1
internal	7
international	23
internationale	2
internationally	1
internationals	1
internazionale	5
internet	4
interpol	3
interpretations	1
interprofessionelle	1
intervene	1
intervention	6
interview	17
interview.london	1
interview.on	1
intl	2
intriguing	1
invasion	1
invest	4
invested	1
investigate	1
investigating	4
investigation	7
investigations	1
investment	19
investments	6
investments.he	1
investor	3
investor.the	1
investors	18
investors.it	1
invision	1
invitations	1
invited	1
involve	4
involved	9
involvement	1
involves	2
involving	2
inzaghi	1
ipsos	1
iraq	3
iraqi	2
ireland	11
irish	13
iron	1
ironic	1
island.the	1
islands	1
isn't	1
isolation	1
israeli	6
israelis	1
iss	1
issue	19
issued	5
issues	6
issues.an	1
issuing	1
istanbul	3
it.shares	1
italgas	1
italian	8
italy	24
items	1
itt	2
ivan	1
ivory	5
jacadi	2
jacques	16
jacquet	4
jaffre	1
jail	8
james	2
jameson	2
jan	2
january	16
japan	14
japanese	6
jealous	1
jean	54
jeno	3
jeopardise	1
jeopardised	3
jerome	12
jersey	2
jerusalem	2
jet	2
jets	1
jewish	2
jews	3
jim	2
jittery	1
joanne	1
job	12
jobless	1
jobs	25
jobs.the	1
jobs.traders	1
jockeying	1
joe	2
johannesburg	3
john	3
john.sanders@reuters.com	1
join	11
joined	5
joins	2
joint	7
jointly	3
jolivet	1
jones	6
jordan	1
jospin	13
journalist	1
journalists	11
joy	1
jp	1
jr	1
judgement	1
judicial	3
julius	2
july	9
jumbo	1
jump	3
jumped	3
jumped.alcatel	1
june	30
june.alcatel	1
june.both	1
june.he	1
june.last	1
june.one	1
junior	28
juppe	21
just	27
justice	1
justified	2
juventus	6
jvc	1
k	2
kaba	1
kabila	2
kanak	2
kanaks	2
karassev	2
keen	1
keller	1
kelly	3
kennet	2
kenny	1
kent	2
kept	2
key	22
kfb	1
kicked	1
kickoff	1
killed	4
killing	1
kilometres	2
kind	10
kinds	1
king	1
kinshasa	1
kinshasa.there	1
kinship	1
klaus	2
klm	11
klm.as	1
km	1
kmz.the	1
knew	3
knock	1
knocked	3
know	7
known	4
knows	2
kohl	15
koipe	3
kolivanov	1
kong	2
koniambo	3
kopasz	5
korea	1
korea.earlier	1
korean	3
kourou	1
krauss	1
ktmb	1
kuala	4
kulikov	2
kurt	1
l	1
l'aviation	1
l'express	2
l'info	1
la	7
label	1
labelling	1
labin	1
labinal	1
laboratories	2
labour	21
lack	3
lacked	3
lacking	1
lacklustre	2
lacks	1
laconic	1
laden	1
ladoucette	1
lafarge	2
lagadere	1
lagardere	52
lagardre	2
lagayette	1
lagging	1
laid	1
lama	6
lamassoure	5
laminated	1
lampooned	1
land	2
landanger	3
landings	1
landslide	2
lanka	2
large	10
largely	1
larger	1
largest	5
larsson	1
last.the	1
lasted	2
lasting	1
latched	1
late	39
later	24
latest	3
latin	3
latticed	1
launch	10
launched	18
launching	1
laurent	2
law	8
law.these	1
lawsuit	8
lawsuit.perhaps	1
lawyer	1
lawyers	2
lay	4
lazio	3
lci	3
le	51
lead	18
leader	18
leaders	12
leaders.the	1
leadership	1
leading	22
league	15
league.spokesman	1
leaked	1
learn	1
learned	2
leased	2
leasing	4
least.orly	2
leave	2
leaves	1
leaving	6
leblanc	2
lecomte	1
led	19
leeds	2
left	15
leftists	1
leg	10
legacy	1
legal	11
legally	1
legislature	1
legwinski	1
legwinski.the	1
lellouche	1
lending	3
length	1
lens	4
lentini	1
leperchey	1
les	4
lescure	1
lessons	2
let	5
letter	1
letters	2
level	18
levels	11
levels.analysts	2
levies	1
liabilities	1
liable	2
liaison	1
libel	2
libelled	1
liberalised	1
liberation	5
liberian	1
licence	7
license	1
lie	1
lieutenants	1
life	6
lifeboat	1
lift	1
lifted	1
ligeti	1
light	3
lighting	1
like	14
likely	15
lille	14
limit	9
limitations	1
limited	4
limits	4
limits.the	1
limped	2
linate	3
line	16
lines	6
link	8
linked	2
links	2
linkup	1
lintas	1
lion	2
lionel	1
liquidate	1
liquidation	3
liquidity	3
lira	1
lire	5
list	3
listed	2
listing	3
little	16
live	1
lived	1
lives	3
living	2
lloyd	1
load	1
loading	3
loads	1
loan	3
loans	1
local	14
locally	1
located	1
location	3
locked	1
lockheed	2
logement	1
loggerheads	1
logic	1
logical	2
loic.but	1
loko	1
london	40
londontel	2
long	24
longer	8
longest	2
longtime	1
look	10
looked	5
looking	20
looks	2
loose	1
looted	1
looting	2
lorraine	1
lorries	1
lorry	2
lose	6
loser	3
losing	3
loss	27
loss.rambaud	1
losses	22
losses.he	2
losses.in	1
losses.wall	1
lost	18
lot	2
louarne	1
loud	1
louis	22
low	11
low.traders	1
lower	29
lowest	9
lows	4
lows.brokers	1
lows.the	1
loyalty	1
lubumbashi	3
luc	1
lucic	2
lufthansa	2
luftverkehrs	1
luggage	1
luiso.parma	1
lukewarm	1
lumpur	3
lumpur.dtp	1
lunge	1
lur	1
lure	1
luxembourg	2
luxury	3
lvmh	3
lying	1
lynch	1
lyon	7
lyonnais	1
lyonnaise	101
lyonnaise.suez	1
lyonnaise.this	1
lyrics	1
m6	2
m6-metropole	1
macdonald	2
mace	1
mackenzie	1
maffei	1
mafia	2
magazine	3
magazines	1
magistrates	3
magneti	1
magnitude	1
maiden	1
main	22
maindeck	1
mainland	3
mainland.ireland	1
mainline	1
mainly	4
maintain	4
maintained	2
maintaining	1
maize	3
major	20
majority	9
